split	pmid	label	year	question_sha256	context_sha256
train	25793749	maybe	2015	6dce5ffb7d8914c5ee7bf1d507b76871df806afa53d37227469222db84b3b373	5caf50355161482fc64a101c1accd20c8624ba6cd7e9690ea048dcb590f7358f
train	25810292	yes	2015	02deddb8e0ff52235760380ed143d7f766055a7e209f3990cbcb566d9acbc43f	12889191e06736f5906772f9c7e9710349cb10b9a4dbe9d2d02dbd90939d805f
train	25819796	yes	2015	8086a09390d5b467575620fd02092bab127e8432eab2f2eccfa967c61944774c	2f42c8aa04ab40cc08b415fff0276ed5fcbd4a7850895860d0bb0bc48add7647
train	25859857	no	2015	9167366f2875f15b4f747df5ecec8e82254c0fa5b6b3cfba880a6684b71ac054	7eaed43412876670347cf102d7f3e395c7cfc81aa3ae08e32b515955584e0d06
train	25891436	yes	2015	1f9aea341d19ccd8b079f40c775540f49ccb65755dfa21633e308bdf2c86cb63	1b8a85290e1fc23d7f7cb88fd7edac188eb2505e03c0b5287a25ab29ffbd0aef
train	25957366	no		be24d0385d47b82de8f25d178b14b35c3dda4ffc7dd5150d1ed8a9c265463de8	f9fd4abb982a4c27cdb10ce7667158964341e27e28d6d04c188bd90138df3928
train	25982163	no	2015	1eb55f8b7262e56a92d6f47363c9f764dc2e3a5532384c096ff30f78cbbc8a00	11f991f3db72790d65022521dfe037249dcf597b988dbb835f7c671a85ea96a1
train	25986020	yes	2015	323ab9f4990822ac985be05bd3546ed354aaa00856a1ffdf6bbaf3a11db15539	749eccca2ce734e3ec0e985fa1e740246851c914996a1d61f311fc5a6562e55e
train	25987398	maybe	2015	131957ddb690b3068771c6a4eb38648384034a027da1d2229dc71d501a4187a4	ee649b74b5d25feed8266aff05837ca8d6df6aa6e8e93cd7805d0f9ee0d13fc8
train	26037986	maybe	2015	1c80a7a30857b67cde5cf847c443e17cd6278f304032bb5414b74d08b5e74ab1	b9c3aff4eed3bfa16a3d187e3e6bfa00f14f8fda0ebe0dc54c28726d936798ce
train	26063028	yes	2015	a52289ca2464e6a7e0535a43d252b84296980d44cff9d3832bd5ee2e8116419a	8407a6fe992c4b88c9ff26f17359eef9fa4193f8b9c42378773e2ee591e0fe80
train	26079501	no	2015	edb93b56517c25a75f57e9d28673be9441cc7cc4aed3a2e79c7d0bd5c7e8d8e0	5eb903d8ba081b99d11958f295d268b7372920aa66446155fd6e80af4e3b9ae7
train	26104852	yes	2015	2e694de3d7dc667bae4ed957a400b3098b93b2c66de2e6fd657c86ba39b4c764	2580afd20879dcf3a7ac089473a0bc7b734370cd507d4435cfbc939a25186cb3
train	26133538	no	2016	cb175d0e4fe397210a6badf65796ead9c3d839511493f42b023221dfd022af4b	d0b8e6d7641fe5f55a8ebacca43f3ab88e6f156b5977e0126be5248aa85b410b
train	26134053	maybe	2015	d95f1e842d966f148cb0c0ab1e6837de081ed76638dae69e7548f9b526f6bfe8	7d8a8285cdeef3652e986d9ea2efe547e349301382873ede81745dbaa5572e7d
train	26163474	yes	2015	4a60e4fc3441fc7aecc1054f3795b890b725365262c333c05d75e37ce25a99de	819839bff46b9cdd21e43dc8423f6ef599c18f47b44c94be511d3692e87f142b
train	26194560	yes	2015	99e7cbd213cc5517dc7f4e7f7f7de36b84c27473212d5ee9ba6107f59fab3ef7	a4c99ee27febe9e6229e5773066d8f50dce5037a5a83d05898e35d4631f48844
train	26200172	yes	2015	3d581cf7afd0e7c005021cc2d403583f568529553bbd6e700fbcf5a59141e765	b9ac4d2a1d2e0ed2c57c8fcc069f31fa3bfc64a4b5cc1df56955d875d88cb7cb
train	26209118	no	2015	9a222a2bc19eee8a2560a57770b7ee9f4bf84d9b61464490a1753688c267fd07	72c8511fe917dc1d144678bfacf7426b7801730188b1a9fdc196a3ae8ea642ba
train	26215326	yes	2015	c89a0509b383ca15c325b3ee5ce174feacc03e5afee3a1bb9c1fef7e1e4275d2	e96c714fac7cdea1d95e65460f202457e8b0e3874135659d6f4377233de6d391
train	26222664	yes	2015	ebbabc2fbc364a9d2573ac88c2bfb922b5df20328d068ad503a2c19a97f98b22	62a712239f42989f303e781676a1c7dc01df572df69ee411a7f773ee09b4d8b4
train	26237424	no	2016	9089b92c8466cafe5ea1f14247d5d0bdc2cf9b299c707586c29954cbaacc83f7	398d55eaa3af479046c92c2658e1317db897235431308858f0656d7d42db20cf
train	26285789	yes	2016	79fdfdb04e70b158ee85c17ee7f720b2f6e4f4ddabbd4e9f93690af7b266a9ec	baf3900ba751d0ab23b87ba330cbec37d55e33bc90eedbe1e6e31fa89f92e70a
train	26298839	yes	2016	fa688056b10ce8daec3158ae0642134b08b35483f63fa177474cb5a00bfe94dc	64e8bbf2ebddf345aa5287bcc917a8d0e452c06dbc99258d33579b2f0fe434ae
train	26304701	yes	2016	51cd4581f49770d29046eceb35ad580db922a4f8a2b34abcb5e9b7c6ecd2546c	3ab49b9284fd9a186d63b829983d5d87b8b67c1d992b8524a94aede65b6e25c7
train	26348845	yes	2015	74b4acefaaf50b8886ffa03560b6b68f7f3dc8b59c2f03fcc4cdff5b19b3d774	1a1319f4a5c77066026f67fa53f55509045107e4d5c763038e4a628b2c19ce4f
train	26363639	yes	2016	fb6d3b52c85bc0848b6e7ba353ce6b62982dcf49bacb406c32d3e8bcad8cc026	d4796a4d7a537b306014f01ff621daf1ae2751b26d2cff47d4cfc27fe4f33158
train	26370095	yes	2016	a80eb84be5c24401aad6e63afec04bdb1fe5dde8fea182f88ffa857b02b9dc24	8409bd030a1e14fc4652080ebfec788a1fcaf2dd04c0b7de0b94572af2dcaf0d
train	26383908	yes	2016	5fb6df03a8a8e5bec693bc109889ab4e74a6111c8aa6bac5bcd2fc1630892a7b	86f1713e0f0126f76f39b86fb3a03c7298ac5eece685bd184d76ec6086693313
train	26419377	yes	2017	70d5ff74fbe22aa6c46f56986e42af8164521790efacb6e5e222181ee5a53b80	a30d432552547b0329a9a1866fde890be9ac123b1bccfb8ba1f440825076f184
train	26449554	yes	2016	18a5b78067a410852464f1d9551768df5054e54e518a25fec9e76bdb1ea09640	f7fde9745a391c0974ca73c5a91936bc3e75cda1363b6dfd379704f077aa5ed9
train	26452334	yes	2016	ffa27cd306c8904dd93ca59bb2c9a1f0521f7d067e9b753805fc39cb13075f99	b4ffad116482485f6144d8e2ace208545ef1e3947f87ba8b620abc533832eeb8
train	26460153	yes	2016	87fe6da2c445b23db0ee2ec864dd88319edd9c910d66ccba4ae6a67cf1260534	902bba5483b77b2231f42f8eebdd2ae545783479cd2645a51ad9ebe09327d6c3
train	26471488	no	2016	10bc7833a7ddcf9de6f07cf8d2ebad6c6cf0d0b8702c1ec98da8c84cb8393197	93fce117ff94de52d1747836c95d506c34078e987db165f81f818731f3548ead
train	26485091	no	2016	5c6dc175a785b70e45689f31f156dc2d16caaceb679bbf83b9cdcf2b1fce035c	35315e6660d11f098d32a354d581b615c02795f8f55fcf1a94cf1481a116fa01
train	26516021	yes	2015	d96ff6a3d10459d1560107b44aeb93ba434f8deb029596cbe6be9860effd31f9	e5714cc76572897a12e76b5ff3e94bab2032fc11a5b9b691b692cc55552ac5e2
train	26518378	yes	2016	61a501a1a4912639056f4b16f075646600de1d3b62ee5fcce4d524447b78a7b5	4d03b785aa7b6b99df645846887033916527dd02d2c53fcbefc8a4e28b6fd599
train	26548832	yes	2016	67f18cf4dfb08edaaa11c9ea3383986639b4f0a83fca71c9daa05f6cbc695297	9ac05772da97c3ddd01dc8c834c1e2866f08b84e7ce43fb86f828092e59b4625
train	26556589	no	2015	b3ce4a1d5cb4cab09a9831f8bea6bec06c49fd54b5927533b9a1ff1f31e33634	9fc83e5b604dc01cec495e291222f67f67dd5fec4b51aa401164e41cb7989655
train	26561905	yes	2015	4fc2494ff09bb93f10ba94bf5b8159b31d50df020382d7d9572127823ad9c36c	17210fd7604d5cb65d2ae039ac18a3bd81fdb47a898680214c7024db24cdc020
train	26578404	yes	2016	35bf97f0a704fe1e48df5d94b8e8a6d1f39ca1bc353fb5191aab033e7405b6b0	534cdb2b99d38ad6dc06829a7fe824934aeb15ba18de5dcf7e11e7194f89f3e1
train	26686513	maybe	2016	425122df3055d1cb020bcf8c7ccce14ccbf0d72cb9a810721422a7fc21078b19	846641d9f09f3c0156d0615d97b12959d4dc2e21b33cc1fce0b667a007986ab8
train	26717802	no	2016	9f02ccdc785534ef6430a36f38bf37d878a97f2052205e7658a527a74494ff9c	de345e7632f6fa33a873da40b1e5adc906950525f7cfab98c97369b1f3f5877d
train	26784147	no	2016	b9b668720885e5e19bb79156807037c715028ee9c5a3319e99405e196ea7fead	9ba4b50692c241854fcb699b0bbead7c4be486bb08ddbe781fe906a8ff38c227
train	26818046	yes		0329b53db0d8aa8a570f0a8f37a1792eb44a9e991d29ee0d7be614dc46bb501e	670cbd3de175ee0ceeffb169cfb7f5318af59e8c461374b6379310c9c80f2bf6
train	26820719	yes	2016	bea0b9fd7962ca5561bf43a24ba2ae69aa0c01d128220049e8d85aadea866b12	2bc9defc4bc31eb0fbad8da44ae720e6712b05f7b9254bbe766bc9e37c0190fc
train	26852225	no	2016	e91f421d750ba4fd9ebd459e4abaa885b0499ae86f668df2de1d3874dc26fa72	3fa6bde645267ff06c72f671e4c3ccc27f562dd29142783987c0644afd401f03
train	26867834	yes	2016	82f2146bfa45959387135c1a2ecfef1ec565eaef0c6c962279518cd7bf9ebe4c	067892f6e834097fe480a2767829c5e513dd365d72e3264305205e84d719959f
train	26879871	yes	2016	e9b88cb6dfc203379202a4a05486efaa377f6167d4c801898c65c6fa31c2b6bb	71ed25459fea5f9b8ef352a528160a3e4a776a86e9e11e6e76f9cc4adb047dee
train	26907557	yes	2016	c531d93b1e36f4d6fafc8322c74bb147adf51ca013dfb5914478f4fafccb3918	3368c33a230f67305a725da5a73545cf16736cfb680807b4a02518ec0352655e
train	26923375	yes	2016	4dd6c47575c7ba14efeaa1421efc824e697bd9d6d179f2f2ea93099decda2578	577ef8ab41586aa8777d8ac095639edbed96a417236a8f1c0fbbf35322928414
train	26965932	yes	2016	3bc7f71c127871ea84a344682b1ca0b6ab05ef97a36ccd2fbc0ab08821cde04c	5296325232a79ee4ba5c8cfc2fa49de8e532ae90a2d310368a2ca7ddf7a7297b
train	27040842	no	2016	d3a9217b166390375eb8c9b7af13c64caeb969a0b6ae98061ee49055b1d5b363	6b5ad9c7caa9f6832f62be66983af7051eab21b2d642d5a506afc153b3bfe80d
train	27044366	maybe	2016	00e0ff0d179c116804a6bfc52da477a0a36947662d4871f03be7af5070ebdcb6	fdb8cf3f43d8f3f424e5a24bb09922a714fd8ae38b848480693b5fe607d02d8e
train	27050489	yes	2016	0f60d2497e3025de2ea0fec0a5c2147807e17bd68ed75ac8809f7edc7f76d83f	f20dc89c3cee84b235ea52a5845df8d6201f675650feaf3864f487c17a6b6ad9
train	27050505	yes	2016	f5bafcd063fcd19acd83335dda56172055c26499410a52721a0487b621f6c2ea	fff7ff21393e32b5ca3a24906cf69ad618772ae96a3073964b5bc70eb0c4d394
train	27078715	yes	2016	61a41f05eccf71da0d6859b936727daf4dd4397175c622fbfd121d99c77a7e69	e32be0a5975c1d0f043a08eb9622227984eea1249a071f7abc570766698565f7
train	27136599	yes	2016	e2be6669905a4036c233bce40088d2d601c3386616346951792709a2f5bdb113	7c85e8e0443c1504fd6a60f33702454489817ba3e0bcf8d9edcba918ab603149
train	27217036	yes	2016	dfc517ff439b1c61a150e8e3ee2bc2a22ba61f2c19bd67a33b26487ebce48d5f	e2e574a4fb1b8381c7c3de212f17fdee7b40738e5bb38ad2ba71da23076926fa
train	27281318	yes	2016	baea1eb8023c97b34f9a8a99790710eb2918b5780615219584e6c6f860c1c6ca	3410cb7d8cf330f3e5607a5615295a394dae9cb0932b083013ab2d707320b8c0
train	27287237	yes	2016	d81d38f82a42d2278ed5f71b9c7ad870f5ec329bfa18c8e6b9195daadeb3062b	303af4b3f11921f9adee1eee7f66eca9b65f0203f7cd4949198a4b7aa828635b
train	27288618	no	2016	4c66c34f334f377ef1190dc2057da30a53dc9422ef60cec10cff0e28dd388490	1926753719eb596db76b166df89dcc3dd4403e0ef9d1e02f7c3df6606e9fd27d
train	27394685	no	2016	9a8bd833e18302618a523c485fe7661ddd71a1f7b8c805ba4473eb6ac3299079	21008d70476243ea89a2748fb2635742b769421afa09fa2e2e3a7d8671ef1cb1
train	27405146	yes	2016	f7836026fd48be0aa6ad1b123e71175e8c0fa22577730653ba0f1da0d7ec6645	375e072c217ea28e8f241e4905782f23d81f47227bbcdf3fd1e3769740d1f254
train	27448572	yes	2016	0ae37c64426b81b462f404dca337b42a63fbc91fbb9a36d5645afc7b3f41164e	b13c0ff85c6bb8d0c1b7da3dcd2f02b374d81b5f0052085dc53d4ef8502eb9db
train	27491658	yes	2016	412fc5ee9af43ac46c4b91b5296d474041669555ae1df727e0625bdac7423bfb	67c4a41d698bcc2a20fa585c1c1f91da53101410bf2a94e13e47f1bca2fdb565
train	27549226	yes	2016	c33783344f7891c20d48c671376287f6713e3932f6c5592e075a50a0a8927180	084cf2dbd7cea4688d05ba3078e6a79362b2470e438fdadec1cbc73234ee513b
train	27592038	yes	2016	dc95544a13e5befcba35ba99d8fdc7b8337143ba14b7ae91149e0d1d76e49c7a	09c3821f16a9ee2f4f13662c82574172cc9d2e4bcbccb085b09dd5f83cd6bf65
train	27615402	maybe	2016	9c07f96954f685fd5ca9212fea34e2250a2120b2556bc0672ee25dddc566c490	606026feaa6bc9e9855c4f6526ddfaf68601152b5e163c6b6c0ca391a0456ef4
train	27643961	no	2016	1a5ed40913629b27b2e4e20f93f84ae8904ece0e71b9e3915b5053763141f8ae	173d87af8e51f3535d6ef432947d8179798229bfbf58793a928ab3c57a9b83e0
train	27690714	yes		25a3c6005721a4df62132b41afd1ec24904f937ffb92bbffa2c1d75f0fe84172	27ffb51898702f69db190ec6b774b34835d2c8cf6cb26fb89dba73d69dd1c60c
train	27757987	no	2017	8c579cc2c7cc47afd0bc3ea89ed8041654823abd22a133eff666c6874e4313f4	9c616b983930a67c36df81d49ad0fc86e55427d6806a0824209100897e2f1ad4
train	27832831	no	2016	564502335b4d22be20fea7db2105910be39335f54e9242fcaa97d2b91d7ec5e1	2d5106dceaac8c388ff3bb78d1921f3e10e75447ede0750ea98fbeb3e23fb119
train	27909738	no	2017	8b6841eaab517df373c8beadf07a3dc857bb9783d5dd5a448b6a1394073f2190	3eaf64818f9c1c3112d5a3b246aa07a42730d89da3de6bd9306d9a012c7026e8
train	27928673	yes	2017	cade5ab7381ebab9e712d0c28d41ce763e81e5882c52d5737dae6926dce61ef9	ae5b67bfc520d40cc7f4c945cf6305743f9dd137d7ba80cf1a77fb566b2693c6
train	27989969	no	2017	a987f0267c9d506d107f09646722603740c9e8be35268531c1252a89cdafad0f	4f8f5d70757ef5eb95499f9079d720bdbee7b89a885982c7da8f4fed62dbf098
train	27991408	no		ff98918eb4b53b6b16016dfa4e5165ff3f65b1cd689869549f1cdaf4be3dbec2	9b4c4c15087afd96951ce95cb46bcef011d3d81f6edbafaa907f50475bfcf610
train	28011794	maybe	2017	927c7ae7e4b27aea3c5cd4e83f75c1fc27fc7557be8c7ea1d150523eb3304e83	ae5232e0e65cb58aca7b08bee091fc06cc10135089d2d5bd79baebeaa5dddb27
train	28027677	no	2017	29e83478764f1ded2c6e08eb748280a3f482ebb16a5e3daec2848948d00616d4	fd2b7b04658098232e417d6b3bd27945a896bf70e80a6c4fa2b44222fc308de4
train	28127977	no	2017	d0d0dc80225eef0bd39aaff13cc623f6ac76dc1eabedddf0d5532db7343c89bb	e7fdaaa3fd5765fd5a4d4736e107b3ec73c1ab070a1fc862120763a1bc1b3533
train	28143468	yes	2017	a73b08e921dbe8e3396257bb99610266b15a014fdc0c1770dd3537d20b83da6c	a0633ebdd6639d18e3903b913986209e11a313e2c9cbaf30556fe5d712befd3c
train	28177278	yes	2017	ad3f80d1e4ceae8a5543085c4dfd138dc27e1ce60073138a37945e0eef1cf5ae	3a3e4a5c190c874ad6e4f3d0ad516be89721f45982ad41a43b1cc26548fc2210
train	28247485	yes	2017	b27b0f25ffea67a137718d9f54eefb6e5d3d99a133b73179d892e16de9cb7541	f7d6d92ecab5b7477dc62a97f43aaa8bb2e9ac3b07fb92767da7a82524ff6f44
train	28359277	no	2017	28a9b43de8aec205411cc9504aea24acd12c08ef093bb90b2063da7b915988ca	5ea5067f9a8bdbda3dd0d3cfaf3fc6ba46f5542c64c06990cb37848aa9257aba
train	28407529	no	2017	bd42dca438b69775b1230fb61ec1b0036e9e7aa9973ccea2cccf96e7e61493a9	64e282c1a3d06638d24c2e2e6411e83d2fe2f7acd38191251deef3ea1d5481a0
train	28707539	yes	2017	56bf7d05ffb8d2c4162e708aaab79b8f62c12ac5f8fcf41c5aa757a9adc31dd0	6e806de6184daef770c150c1e874af1fd0c1238df97a4949899082a0f4b35518
train	29112560	yes	2017	50099fb81f34ad951eeaa58bc8c881d7c49443661e870a360b28f11ac61b6c0e	f51e0898bb39167c054a1f6da426853440d9d0a28ad4bb9bfbddb271aea5a002
train	7482275	no	1995	f01ee4fc65a60f9c719005a4c94baca6b7411c7162246a0a4cd3dbc7bfb57a7e	c512de1fdf944951dba3255e7c178ee25ff49db5571974b1e1d32a320fbbb40f
train	7547656	no		86de96a9fae2db0d3e6884a0691e399a25e7fc1cdfce3294fd2b44cb6008f0a1	84f1bf791546240454f38a7b5a8eff55789f442a8fdb1b928c711340d5786fe3
train	7860319	yes	1995	189c2338e150d8468da4546bd5e69c453805215da2674a3d27645d310f13c7a4	2c0f524c402b20f70be7cfb9dfe6df8ac0339e9ef4564ee97533e681b7fe99e6
train	8111516	yes	1993	b8894eef0638f730b422594fd54d2c9eb9337054a9eefbc8751b36cf2096751e	0e6bbcd37fb267b14a5cbb4223d2b2b6173f423868814e4133fd2758a832a8f5
train	8199520	no	1994	8e4936126064ba12dd461f1e4fb959f0515d3052d7ee2e15b986bc5174c565dd	3b5a729884b7268b7135d6847cbb6d62a36a9b06eae60a12773b13527949ba5c
train	8245806	yes	1993	c20456cfbd708847bdb0b4f7ae494c5d5b3f14f8f83399dbdfd9bd29b11d56bc	1a0387c9234f755f568fe8893c994b375da510c920b85db1898a9e84481e4069
train	8262881	yes	1993	cf0faf25a884f37da71812f18c6c0ffa3c5df2913cd5fade626dc29ecb0627e2	2eee85cc8382017b42ba7d5ff7c2b302040d6fb06eae3881d168473338cb4b96
train	8422202	no	1993	2bdd5024aeff680142c9a3e976d016a326ad74cccc8879c0247ffd8139cbc1a1	a5139dd174173b371640b27fdc3d9a254e989d7aeb2f59a58190ac472a5f322e
train	8566975	no	1995	adf7b4177ae63ea99838cecb348b520ce149ffb18ac2dfd7e9f4dbce6e5d0776	7656ee6cadebff6999b1c8158d6b947ddc9181d1436346ab817f657e6fca6688
train	8738894	no	1996	f71bc46bedb5b060ec6d3280cff7c5daf2886f4e246b68e8489f556be268f77e	aa5252079769f2b2b0e4a1cadf6e7b4d0a07c2866a276c0bbc4222e6a30e3e06
train	8910148	yes	1996	aabb613724d264e931810bcb8b4f685540df62ac4422261952ea378249779be7	0c48bcafa415ec6e51a1272d64b1e18656b5f12c8c46f516ac29b0ef1addabef
train	8916748	yes	1996	12145f5662454ae6d6b4c5fd071573e588ceff498cdda0f5d505025d039e668d	bed1a8fb2a5dbcd36f97256ec9b9fcff6d7899300603709f2730f4dd3e0ef0a7
train	8921484	no	1996	7f538d857bd913961281b10543c688f6ad97ab45a3fce92ff74974f97bc1c0b8	8d388778dbd35053c8278ab3ea6529bc43f74767a6b9bc45abccf44311ffa989
train	8985020	yes	1996	4c7f228cb05633c5805f2879c0b8d785ef4b7646be42d8a46c8548141c9eaa76	66d8b1fd0bea2b02406872ce2726b429d56f5c88dab4015668eaa89874249a36
train	9003088	yes	1996	98391f7c2ca9610dbf54c880271632bd545141f29bbd677f164588f443e927ff	1832fe0db02776bfff92ad78bda453a4a4886ff63cf6b20ee7b4040b80817e4d
train	9044116	no	1997	3ee7fae1ede82ec87cb6cd48b96999e2781a6764a93b24b232646886eb4e0d36	d0900d553cd505695a15a0fe07d2313a92ef8bf9127245be73b2e2d5660453dc
train	9100537	no	1997	997c7e3f3d8af235e9310a7a9e94f6f5aa99062a9629979f5f66d21fcfaa9788	e362111d8cc453bbd4b4debd76484a1db4875565bb232b77a53c24d1b8b76a4c
train	9107172	yes	1997	d34adbed192298bcf8f69149d0af7ee0b03c1bd414019c83155565707b06c133	60c1f2beb97282b4d3ec5e51ca2f8d909b197052ba101bdc29e7090e415c52dc
train	9140335	maybe	1997	8e6f48e8c125929c4e526d5a8ad99e8d85def0ebc0c716b4745436cb54aff690	b83fccf0b0e448078b98f4ef842ed4d4e7f7f134581734fa31ca3edc12894861
train	9191526	yes	1997	920646cac7dc0b9f51cf4475656e1df5decca51a4de92b52f2548c22241e5a39	97694cee9fc18b4d61254ee1e93f2227ab884a956acde2d51b9e7e3821d92d17
train	9199905	yes	1997	862f7e4e308092231ba5d3e168bf60ad7e57a1f6a26e5e7a5381eb238f535cbd	17d4e70d7467116079eb8eb59c121aff6033c8b98dfe019a144fc32963bb46e4
train	9278754	yes	1997	5f749cafaa11cf19c0e1f9365a22e24a461c5742968eb5e5344852931ca9e4c0	49538ea6b428c5fc98968dfa77144f4c6a8f2c7411e5fffa9fa54f92b27e1d82
train	9347843	no	1997	df05738dff9510a33331772c6010138437dc41d51f9593f869a772f3a456469a	0802ce8f405f099fdc45011a279c999f4058fd44479e9f201093b9cd3660ca71
train	9363244	yes	1995	c8c20227b68be937e48717d36ed61c9ac1935af2d2bf064cc1c2b8bdae71a6ec	d5fab3e6d853d765a115661f0a7eca678a232089e23434cb214c32fc179b9f47
train	9363529	yes	1997	539f1d71c456a979512384f93d9d9703ca46f4ef1321392c416d9980bf7512f8	3641c23bb51bfaf84562cb2c1629042b57506e928edfff4e785225a9284548c1
train	9381529	yes	1997	ed5ebab8e72d87a8f2dd8f0d2c6f8a9fcc623789cf920502bfec05f167eed7bc	f0a673674a25a55783e23c2d1370e542938201298a2b840dc9687d20c35fb51e
train	9427037	yes		57d2a03e49accd3751f784a9007ce368278585eaf54aa8e1b663ab92bbe9325a	886278cdc1495f4dc8c507167640d25d2c71086d2896911263d49d6056493db4
train	9444542	no	1997	c2202c01efda0fc350af4ace80cfc51a095f7afef05952adaf6bd06d6ee2c97f	2eb95e5df2a8d3fada7e0ed7374b6055386db0858be691da4a27319c8d570e31
train	9446993	no	1997	ab24d6a418a13adadff55629160855369bcd2a2c2f69463757fbd8f9631fb452	d06d566a6115d3b4fffb346af8b9c2f2ef40ac0a576fe49997fa0ad137dc737d
train	9465206	yes	1997	727310473b5cb9472e71b2cf77834a6a2e33cee2c238f56902f08ba2bae414d9	7be10635194986ba8992399a65c26dbbd26f0a3d31b54efe504870cb35f6e545
train	9483814	yes	1997	d4dead6fce774f75ad48568be8f7ab0f59a7280dba76003adbfa8b5f4b3fbc8d	a55af2b7307e76d959fd2adc644e031d7a3b4659aa593ce704afdb41a1dcc2f9
train	9542484	no	1998	8597b2e3b18fa126b2cd9f0f9bb77383e8a2e4db4d50cc65aad64d269b6eb294	f430131ba2d58cafd2162183d7c0d1745aa92e077a1e1e9c4ee254a93d4870c3
train	9550200	yes	1998	39e692206d2083d1eb5f4547808b225ab143547a9256d116287f7799fffcb119	07837e00f6723954be3025d817aa8a9acb0babb7bbefeb9e99bc9877c203b576
train	9569972	yes	1998	7c3e5681f1ef6a00462d7e5e93b8195aacbe899ee4b16f9f1db367c9687ebc9c	7d019bea1d444bccbd99e0139acaae66e8a33d5c83d3264e2e3bb21f60b5a5bc
train	9582182	yes	1998	ee81ac2e199a9915b90c7e9648f3e1fa864e76f768779b7afd4212702fab88aa	dbbf2b1ff00fc772bd58059787c18a24071488a519857ed5141bada475434585
train	9602458	no	1998	63941cb3ff3412df0d52a6629e870e2ef91f12a55dab8f6632bb234a47edd178	9f29b206cb401993cdcb8f6e35cace9b9186415d000495d92adabf9ef16dbf84
train	9616411	yes	1998	a6d3c6f8644fdfab41f03d5f16251fe615d362307be85d57d4fea50ac5c654f0	0e672a7838ed27be829da5a5fd4c6cfdfa6994d4fd34a67d7879af1fe6f73da3
train	9745063	yes	1998	041d7440e34039df48451e0bb89940f4955be815104cc42c65920d0d53d04672	db8e0fd0b7a018095ae398826bfefae25e364cb48d77d781034e088a0dd932c6
train	9767546	yes	1998	666e650a0d115190b539f1bcb8c3f9d4ec606725cb2241e458916592d80cb324	56ff230fa26cce014c1035779db25005fd18ae502db08a54adaa48fb4c76c2f5
train	9792366	yes	1998	4aa3839215d0ea2085b8309809093e9a13ab3f525054f7206001f4e7bc2f5752	7ca511547172b2c32e5795f5c1c08364f441dd5c36d8c2bf6d3ac230e71d588f
train	9920954	yes	1999	22bb97f3fb4724f5370686fd17cdd77e4cf580ccf79e3360151d406fccf87b39	236964be5b50b9dbb05cd3e49356f7d03a5c008a2d4b7b2374f5ab5011a4d84d
val	10381996	no	1999	31e0f7c26b0bb08fca96d278612b147174f73db91bba04d54f5b848a0380ad0a	4ecbbdd6827b4f40e730518b61ba586960ad836612176034ea3fadeee4242454
val	10430303	yes		181d0b4a7dd397210aaa987c86baeee348e86e2b50fb3d5824a52a5ece7e4b8d	a5bb604f80c89db59bdd08cfddf7c5c9b2082b699c4b1043a55a664d91da1260
val	10548670	yes	1999	f9aeb3042eadcc9f449b9c3f5cdfc2a4656562d3d8e2ff6cab16ce931abbcfc7	256083fe500ce63429ac787fa9df91fee732728e5d609a4d5f7706e19cb201c2
val	10593212	no	1999	96a592bf118ff2e248b46f10a8abab9962f154c099d32abc9e00b44ebc0730cd	2ce427e39c286aee7288d609ac2e1f96194ff308913040cc6eca9aeb8db0216d
val	10732884	no	2000	0629f54094d349f3ae7c7032c77f73e308c3f92f8a10d117fedefbc8fe14d1be	c1a0cb16c544b4b0a9935e773838104ce27371c697181295a668ff88bcea481d
val	10749257	yes	2000	ffc6405319956b0a658cf1f01e425e96b7e73d8be33038d5d273df631d5f5d3b	aa5e9aecbe237bbba56cbf4eebbe8de7c6de79fc60649e568d8c9afa3c5ae021
val	10781708	no	2000	5604466a92dcd05d391b86ef4f65ad255feacbcfd139d353222e68808e9a7c46	6b6793ff042bff84747276184ebe61b34dff968296c79b2a2dc9207f1594c8c3
val	10783841	yes	2000	4c8e2ff022e0e563484556e235c91f133bfa7b5589bd32b6a78413ad6fe07377	18bd18e8b671e48cf07e9e027561d59ec49e3c99e68a48dd97076ee417b3469d
val	11079675	yes	2000	f82a00f08cba0de3b737b45f7600a905c7ee74e1aa7b74c94dd341330fb9f049	bf62dcb59480e6287a8b705c88ea0e7ce31d9b8f4b20b21d11a7448fcbeb519a
val	11380492	yes	2001	73bf70c3c544898b4ed224f1cd353fca85763b7c007463a5ef70222fc3992369	06b4aa8344f325a275284d75fd77dd5981959adb4d76a58308d035221419338e
val	11481599	yes	2001	58f3c551dc873c82326e034e426e9ff6f1e1af6d9cd21ce16d774d42bdbac576	dc82d53de4006ef3b083baa488ba6fd26153fc4d68b1d8a525030c8febebc33e
val	11483547	no	2001	8b54ccc23a1b2d19eb1928ecfe35b9c7dbb334a656f1528bfcd7ca4321d737db	e79a9f9d61269477158f2420e0ab8129b66d356ad0f79d84cb6e048df6fa4e7e
val	11926574	no	2002	fedfc25787a6fc523cf8d4ec65ed9ac629707260222502f5dc6beb819af95be2	85452108d2fa71a4e93ad33d8f498cb2479e310b52bb5704b59c208d84417a4b
val	12040336	no	2002	a46b0809c79952a083790911e9c0f742a01cb6f285ffdb524b2a3b3eb8735e15	3bd516e38cd867e708694f7368631feb55655dc1e3f845a6d34ba61fb542c2c2
